time,L_total,omega_total,L_cluster0,omega_cluster0,L_cluster1,omega_cluster1,L_cluster2,omega_cluster2,L_cluster3,omega_cluster3,L_cluster4,omega_cluster4,L_cluster5,omega_cluster5
42.6000,148.486279,0.371216,290.833025,2.796471,-271.851689,-2.831788,213.995215,2.351596,74.332415,0.835196,0.000000,0.000000,0.000000,0.000000
42.6250,430.289949,1.075725,142.055479,1.352909,44.139211,0.455043,58.156409,0.646182,187.783169,2.041121,0.000000,0.000000,0.000000,0.000000
42.6500,280.251919,0.700630,108.749545,1.035710,-84.956105,-0.875836,217.237453,2.413749,52.553326,0.571232,0.000000,0.000000,0.000000,0.000000
42.6750,-153.562815,-0.383907,130.279354,1.240756,-225.140001,-2.345208,-130.426907,-1.417684,70.984908,0.771575,0.000000,0.000000,0.000000,0.000000
42.7000,0.935453,0.002339,113.426885,1.070065,-300.375820,-3.096658,-10.088620,-0.109659,178.764875,1.943096,0.000000,0.000000,0.000000,0.000000
42.7250,147.882422,0.369706,226.879675,2.140374,36.675902,0.374244,20.091169,0.218382,-141.676887,-1.539966,0.000000,0.000000,0.000000,0.000000
42.7500,-103.068285,-0.257671,-2.732467,-0.025537,-95.283914,-0.982308,44.283205,0.481339,-54.155584,-0.582318,0.000000,0.000000,0.000000,0.000000
42.7750,336.802410,0.842006,142.660462,1.333275,-63.611160,-0.676714,111.486989,1.211815,121.587188,1.321600,0.000000,0.000000,0.000000,0.000000
42.8000,332.458912,0.831147,154.001590,1.466682,-18.677159,-0.194554,260.280224,2.798712,-27.627424,-0.303598,0.000000,0.000000,0.000000,0.000000
42.8250,3.368302,0.008421,-22.591570,-0.215158,7.134290,0.074316,24.770205,0.269241,46.273228,0.497562,0.000000,0.000000,0.000000,0.000000
42.8500,-64.043998,-0.160110,143.160064,1.350567,-71.122881,-0.740863,-178.950760,-1.945117,13.522910,0.145408,0.000000,0.000000,0.000000,0.000000
42.8750,269.007983,0.672520,-97.043790,-0.915507,29.997372,0.312473,323.189141,3.475152,72.241685,0.793865,0.000000,0.000000,0.000000,0.000000
42.9000,-270.075696,-0.675189,187.383751,1.767771,90.201718,0.939601,-245.213218,-2.636701,-308.441675,-3.389469,0.000000,0.000000,0.000000,0.000000
42.9250,-118.082725,-0.295207,-88.875325,-0.838446,73.586496,0.758624,9.793821,0.105310,-63.531225,-0.690557,0.000000,0.000000,0.000000,0.000000
42.9500,-118.070453,-0.295176,-292.210895,-2.782961,106.222540,1.095078,243.235274,2.615433,-171.774251,-1.867111,0.000000,0.000000,0.000000,0.000000
42.9750,78.418790,0.196047,33.708459,0.318004,-90.616229,-0.953855,10.024453,0.107790,189.365133,2.080936,0.000000,0.000000,0.000000,0.000000
43.0000,-29.144395,-0.072861,223.591381,2.129442,-239.924811,-2.525524,-99.554528,-1.070479,168.092324,1.827090,0.000000,0.000000,0.000000,0.000000
43.0250,-130.305542,-0.325764,-259.135628,-2.444676,-65.865328,-0.679024,33.362537,0.358737,134.313266,1.492370,0.000000,0.000000,0.000000,0.000000
43.0500,7.305425,0.018264,-119.549222,-1.138564,163.599903,1.686597,34.280296,0.368605,-87.903006,-0.955467,0.000000,0.000000,0.000000,0.000000
43.0750,171.025698,0.427564,13.621180,0.129726,-13.122924,-0.135288,39.365635,0.432589,112.390233,1.208497,0.000000,0.000000,0.000000,0.000000
43.1000,290.601539,0.726504,111.994139,1.056548,-65.423708,-0.667589,63.749597,0.685480,124.563640,1.368831,0.000000,0.000000,0.000000,0.000000
43.1250,606.761110,1.516903,89.606109,0.853392,265.896787,2.769758,21.121539,0.227113,124.147032,1.379411,0.000000,0.000000,0.000000,0.000000
43.1500,409.368198,1.023420,81.953874,0.780513,1.208051,0.012584,159.669841,1.716880,164.061812,1.822909,0.000000,0.000000,0.000000,0.000000
43.1750,158.936428,0.397341,132.631839,1.263160,-64.431108,-0.678222,-300.167947,-3.227612,336.195476,3.735505,0.000000,0.000000,0.000000,0.000000
43.2000,-96.170809,-0.240427,145.424434,1.371929,-293.758994,-3.092200,-29.867177,-0.328211,68.962753,0.741535,0.000000,0.000000,0.000000,0.000000
43.2250,-48.551294,-0.121378,14.316491,0.136348,5.448388,0.056754,-59.417515,-0.638898,-32.414969,-0.360166,0.000000,0.000000,0.000000,0.000000
43.2500,-26.784435,-0.066961,-101.203482,-0.954750,-136.624053,-1.423167,126.855459,1.364037,175.999948,1.934065,0.000000,0.000000,0.000000,0.000000
43.2750,-173.892846,-0.434732,-30.425615,-0.287034,23.844803,0.250998,14.934702,0.160588,-71.128764,-0.790320,0.000000,0.000000,0.000000,0.000000
43.3000,267.095240,0.667738,39.317593,0.374453,-30.808104,-0.327746,200.155059,2.152205,33.632181,0.373691,0.000000,0.000000,0.000000,0.000000
43.3250,218.155873,0.545390,-168.667044,-1.606353,344.723909,3.628673,77.899690,0.837631,-60.860142,-0.676224,0.000000,0.000000,0.000000,0.000000
43.3500,-478.928126,-1.197320,93.086284,0.878172,-20.835881,-0.221658,-383.934432,-4.128327,-143.598095,-1.613462,0.000000,0.000000,0.000000,0.000000
43.3750,-478.468141,-1.196170,218.003824,2.056640,-268.532757,-2.797216,-275.107183,-2.958142,-124.386376,-1.352026,0.000000,0.000000,0.000000,0.000000
43.4000,177.225019,0.443063,369.660743,3.487365,-28.314986,-0.298052,-0.784623,-0.008437,-112.175108,-1.232693,0.000000,0.000000,0.000000,0.000000
43.4250,-241.692300,-0.604231,-23.747413,-0.228341,-218.301177,-2.322353,-171.172012,-1.840559,268.586804,2.984298,0.000000,0.000000,0.000000,0.000000
43.4500,29.864968,0.074662,-219.450475,-2.070288,-14.556047,-0.156517,70.704886,0.785610,251.224723,2.701341,0.000000,0.000000,0.000000,0.000000
43.4750,283.646649,0.709117,54.080205,0.587828,132.165232,1.246842,-11.966723,-0.131502,75.116999,0.790705,0.000000,0.000000,0.000000,0.000000
43.5000,248.391858,0.620980,135.356289,1.276946,-121.877011,-1.310505,-65.298572,-0.717567,321.479418,3.348744,0.000000,0.000000,0.000000,0.000000
43.5250,-89.714047,-0.224285,292.725080,3.147582,-209.137975,-1.973000,-231.749364,-2.439467,17.458223,0.191849,0.000000,0.000000,0.000000,0.000000
43.5500,-79.824784,-0.199562,87.200671,0.822648,-198.704709,-2.159834,60.512858,0.630342,28.430168,0.312419,0.000000,0.000000,0.000000,0.000000
43.5750,268.922474,0.672306,218.953684,2.046296,-124.895936,-1.342967,109.407438,1.139661,58.499361,0.642850,0.000000,0.000000,0.000000,0.000000
43.6000,-114.077456,-0.285194,-38.404040,-0.358916,61.978053,0.666431,-72.565624,-0.788757,-46.883812,-0.488373,0.000000,0.000000,0.000000,0.000000
43.6250,139.491416,0.348729,269.801081,2.498158,-117.484716,-1.223799,33.073221,0.355626,0.498057,0.005414,0.000000,0.000000,0.000000,0.000000
43.6500,494.416769,1.236042,-85.445287,-0.806088,132.831436,1.428295,312.642113,3.256689,136.372005,1.482304,0.000000,0.000000,0.000000,0.000000
43.6750,142.029317,0.355073,-34.109641,-0.321789,-152.732549,-1.642285,167.013201,1.815361,147.785419,1.539431,0.000000,0.000000,0.000000,0.000000
43.7000,17.274276,0.043186,-36.179727,-0.341318,254.707174,2.768556,-173.302804,-1.863471,44.348691,0.466828,0.000000,0.000000,0.000000,0.000000
43.7250,129.422502,0.323556,221.016197,2.104916,33.981898,0.365397,-228.322802,-2.509042,116.949446,1.218223,0.000000,0.000000,0.000000,0.000000
43.7500,-251.547316,-0.628868,-145.508214,-1.385793,-266.220833,-2.862590,139.166198,1.529299,-31.559267,-0.328742,0.000000,0.000000,0.000000,0.000000
43.7750,-54.134378,-0.135336,0.440028,0.004112,-17.070720,-0.187590,-44.412937,-0.477558,-60.128310,-0.626337,0.000000,0.000000,0.000000,0.000000
43.8000,-173.489837,-0.433725,-81.978749,-0.881492,104.890097,0.980281,-93.319580,-1.025490,-100.033810,-1.052987,0.000000,0.000000,0.000000,0.000000
43.8250,-87.570665,-0.218927,-106.607505,-1.146317,167.883767,1.583809,-12.681230,-0.139354,-87.606951,-0.912572,0.000000,0.000000,0.000000,0.000000
43.8500,-9.729430,-0.024324,-15.655970,-0.168344,-94.773190,-1.041464,23.724355,0.221723,87.000694,0.915797,0.000000,0.000000,0.000000,0.000000
43.8750,-171.842842,-0.429607,77.820192,0.836776,41.004280,0.450596,7.856325,0.074116,-264.922929,-2.759614,0.000000,0.000000,0.000000,0.000000
43.9000,-117.024254,-0.292561,-182.301282,-1.960229,275.908797,3.031965,53.107226,0.501012,-216.160615,-2.228460,0.000000,0.000000,0.000000,0.000000
43.9250,253.539706,0.633849,61.033582,0.656275,-83.026610,-0.912380,327.741848,3.413978,-121.901986,-1.150019,0.000000,0.000000,0.000000,0.000000
43.9500,240.755970,0.601890,252.598328,2.716111,-105.784338,-0.988639,-0.867271,-0.009427,119.082631,1.215129,0.000000,0.000000,0.000000,0.000000
43.9750,554.417506,1.386044,87.775138,0.828067,128.984733,1.402008,10.030147,0.109023,323.940194,3.305512,0.000000,0.000000,0.000000,0.000000
44.0000,382.637000,0.956592,21.045041,0.228750,216.762950,2.044933,104.018275,1.130633,27.284496,0.278413,0.000000,0.000000,0.000000,0.000000
44.0250,151.556855,0.378892,166.128704,1.567252,-123.088706,-1.337921,228.567742,2.511733,-50.041174,-0.521262,0.000000,0.000000,0.000000,0.000000
44.0500,-93.332099,-0.233330,-278.010293,-2.622739,-51.864385,-0.563743,-54.983179,-0.604211,311.516102,3.178736,0.000000,0.000000,0.000000,0.000000
44.0750,36.323191,0.090808,-216.241118,-2.350447,95.747055,0.886547,59.299828,0.651646,86.045981,0.878020,0.000000,0.000000,0.000000,0.000000
44.1000,9.027831,0.022570,170.030548,1.848158,-145.996050,-1.364449,190.738998,2.096033,-252.316513,-2.601201,0.000000,0.000000,0.000000,0.000000
44.1250,-94.824930,-0.237062,-35.764079,-0.388740,99.535828,1.081911,-112.176164,-1.038668,1.620332,0.016367,0.000000,0.000000,0.000000,0.000000
44.1500,303.661711,0.759154,-0.940342,-0.010221,-243.242694,-2.643942,228.973200,2.120122,313.237753,3.196304,0.000000,0.000000,0.000000,0.000000
44.1750,330.414804,0.826037,122.666133,1.333328,-35.403551,-0.384821,-46.505337,-0.430605,261.764838,2.671070,0.000000,0.000000,0.000000,0.000000
44.2000,-444.073589,-1.110184,-296.818741,-3.226291,-82.770238,-0.899676,158.504007,1.467630,-245.017739,-2.500181,0.000000,0.000000,0.000000,0.000000
44.2250,-251.914043,-0.629785,179.213554,1.969380,-203.605511,-1.867940,-64.902847,-0.705466,-93.693621,-0.965914,0.000000,0.000000,0.000000,0.000000
44.2500,134.446247,0.336116,51.343761,0.558084,171.043845,1.879603,-487.764768,-4.516340,402.925990,4.111490,0.000000,0.000000,0.000000,0.000000
44.2750,-282.609129,-0.706523,162.799395,1.769559,0.785407,0.008631,-243.682551,-2.256320,-215.503612,-2.221687,0.000000,0.000000,0.000000,0.000000
44.3000,59.601699,0.149004,-208.481999,-2.266109,-62.144839,-0.675487,225.814029,2.071688,106.781966,1.078606,0.000000,0.000000,0.000000,0.000000
44.3250,242.215209,0.605538,-3.059124,-0.033617,200.183468,2.152510,237.956783,2.183090,-253.174154,-2.557315,0.000000,0.000000,0.000000,0.000000
44.3500,276.700929,0.691752,-138.078004,-1.500848,109.545746,1.177911,67.304525,0.617473,137.927676,1.483093,0.000000,0.000000,0.000000,0.000000
44.3750,-64.247432,-0.160619,65.820099,0.715436,-7.074534,-0.076897,-23.985011,-0.220046,-64.500117,-0.651516,0.000000,0.000000,0.000000,0.000000
44.4000,-160.587622,-0.401469,-98.181526,-1.067191,77.987473,0.847690,68.123715,0.624988,-165.915238,-1.675911,0.000000,0.000000,0.000000,0.000000
44.4250,143.441752,0.358604,-96.988567,-1.054224,-98.702423,-1.072852,178.337261,1.636122,106.389610,1.074643,0.000000,0.000000,0.000000,0.000000
44.4500,3.915690,0.009789,218.911426,2.353886,-70.586004,-0.767239,-313.564703,-3.167320,139.041656,1.275612,0.000000,0.000000,0.000000,0.000000
44.4750,183.029609,0.457574,1.333362,0.014493,24.307689,0.261373,48.008469,0.440445,120.623511,1.218419,0.000000,0.000000,0.000000,0.000000
44.5000,510.211629,1.275529,101.997332,1.108667,201.925870,2.194846,23.786217,0.218222,176.241249,1.780215,0.000000,0.000000,0.000000,0.000000
44.5250,217.286643,0.543217,136.585743,1.484628,-114.660229,-1.232906,99.235309,0.910416,76.572957,0.773464,0.000000,0.000000,0.000000,0.000000
44.5500,180.116228,0.450291,141.190083,1.534675,-156.098624,-1.678480,33.011985,0.333454,171.265769,1.571246,0.000000,0.000000,0.000000,0.000000
44.5750,-50.657225,-0.126643,72.167991,0.784435,-25.280753,-0.274791,94.086348,0.863178,-81.897229,-0.853096,0.000000,0.000000,0.000000,0.000000
44.6000,-295.603202,-0.739008,-120.277909,-1.307369,-64.269272,-0.706256,-28.461972,-0.266000,-152.081664,-1.617890,0.000000,0.000000,0.000000,0.000000
44.6250,-124.038107,-0.310095,185.175230,1.991132,-122.821610,-1.335017,-205.708316,-1.887232,82.735754,0.861831,0.000000,0.000000,0.000000,0.000000
44.6500,-268.216188,-0.670540,-228.123768,-2.479606,-241.314514,-2.594780,86.398625,0.799987,69.729045,0.704334,0.000000,0.000000,0.000000,0.000000
44.6750,-15.280963,-0.038202,136.941796,1.488498,-227.683138,-2.474817,97.755498,0.913603,-55.212134,-0.581180,0.000000,0.000000,0.000000,0.000000
44.7000,25.518302,0.063796,163.436921,1.776488,-98.985562,-1.075930,-180.645884,-1.704206,68.807540,0.716745,0.000000,0.000000,0.000000,0.000000
44.7250,-320.954197,-0.802385,-66.064158,-0.718089,-32.046521,-0.348332,-77.894225,-0.721243,-110.381599,-1.137955,0.000000,0.000000,0.000000,0.000000
44.7500,-298.156998,-0.745392,-158.107986,-1.718565,-79.666365,-0.865939,-33.777452,-0.312754,79.810612,0.840112,0.000000,0.000000,0.000000,0.000000
44.7750,116.128119,0.290320,55.763201,0.606122,-353.615153,-3.843643,-65.506822,-0.612213,421.857296,4.440603,0.000000,0.000000,0.000000,0.000000
44.8000,47.176355,0.117941,-99.119405,-1.065800,20.951336,0.227732,277.583546,2.921932,-180.571066,-1.687580,0.000000,0.000000,0.000000,0.000000
44.8250,502.067280,1.255168,-104.739887,-1.138477,231.007932,2.510956,292.547167,2.708770,39.508421,0.415878,0.000000,0.000000,0.000000,0.000000
44.8500,438.420307,1.096051,10.310022,0.110860,220.968539,2.401832,-40.547222,-0.371993,232.117606,2.417892,0.000000,0.000000,0.000000,0.000000
44.8750,382.979945,0.957450,8.570785,0.093161,107.434782,1.155213,356.558275,3.332320,-99.775452,-1.061441,0.000000,0.000000,0.000000,0.000000
44.9000,-231.884598,-0.579711,-199.092432,-2.164048,51.644603,0.555318,-24.847690,-0.232221,-61.439087,-0.653607,0.000000,0.000000,0.000000,0.000000
44.9250,75.301432,0.188254,100.747995,1.095087,-116.066863,-1.261596,184.233117,1.705862,-128.517263,-1.338721,0.000000,0.000000,0.000000,0.000000
44.9500,154.732299,0.386831,15.712424,0.170787,350.308069,3.807696,121.454713,1.124581,-258.410964,-2.749053,0.000000,0.000000,0.000000,0.000000
44.9750,-127.621113,-0.319053,2.280213,0.024785,2.512810,0.027313,-179.738367,-1.695645,106.611987,1.134170,0.000000,0.000000,0.000000,0.000000
45.0000,157.167185,0.392918,134.619954,1.463260,93.780570,1.019354,-140.940013,-1.329623,62.039111,0.646241,0.000000,0.000000,0.000000,0.000000
45.0250,376.126163,0.940315,47.255386,0.513646,131.783969,1.432434,87.733415,0.835556,99.754041,1.050043,0.000000,0.000000,0.000000,0.000000
45.0500,-296.372333,-0.740931,-64.264389,-0.698526,194.485227,2.113970,-225.052581,-2.143358,-174.043779,-1.812956,0.000000,0.000000,0.000000,0.000000
45.0750,-133.469653,-0.333674,-61.793841,-0.671672,-19.788780,-0.215095,39.689237,0.381627,-93.325677,-0.982376,0.000000,0.000000,0.000000,0.000000
45.1000,152.709897,0.381775,180.327621,1.981622,188.129585,2.044887,-273.956488,-2.584495,18.849743,0.200529,0.000000,0.000000,0.000000,0.000000
45.1250,-357.259506,-0.893149,76.719410,0.833907,-156.378932,-1.699771,-223.345909,-2.107037,-50.065271,-0.532609,0.000000,0.000000,0.000000,0.000000
45.1500,5.428684,0.013572,184.435523,2.004734,-248.060656,-2.696311,107.992481,1.038389,-83.744775,-0.872341,0.000000,0.000000,0.000000,0.000000
45.1750,25.402130,0.063505,-127.663879,-1.387651,41.879794,0.455215,-75.990999,-0.737777,275.562464,2.900658,0.000000,0.000000,0.000000,0.000000
45.2000,239.714513,0.599286,-34.312845,-0.372966,-18.378602,-0.199767,104.807491,0.998167,243.689208,2.512260,0.000000,0.000000,0.000000,0.000000
45.2250,-231.193601,-0.577984,-11.128299,-0.120960,-14.567833,-0.158346,-185.120519,-1.780005,-13.084129,-0.137728,0.000000,0.000000,0.000000,0.000000
45.2500,-262.906754,-0.657267,-296.138775,-3.218900,184.195277,2.002123,69.842146,0.678079,-102.799232,-1.105368,0.000000,0.000000,0.000000,0.000000
45.2750,152.897327,0.382243,-135.199292,-1.469558,270.942879,2.556065,-115.258954,-1.252815,125.296480,1.347274,0.000000,0.000000,0.000000,0.000000
45.3000,49.342766,0.123357,138.328383,1.503569,-126.607549,-1.376169,94.029452,0.921857,-79.049941,-0.868681,0.000000,0.000000,0.000000,0.000000
45.3250,217.801522,0.544504,33.297376,0.361928,-39.355337,-0.427775,171.999722,1.669900,56.416135,0.613219,0.000000,0.000000,0.000000,0.000000
45.3500,510.018124,1.275045,-9.474705,-0.091103,142.208198,1.545741,-125.511490,-1.364255,460.480755,5.005226,0.000000,0.000000,0.000000,0.000000
45.3750,234.406229,0.586016,124.640072,1.221961,204.249259,2.220101,10.945784,0.118976,41.458897,0.450640,0.000000,0.000000,0.000000,0.000000
45.4000,239.319648,0.598299,117.579074,1.130568,76.400853,0.830444,185.481181,2.016100,-117.279463,-1.274777,0.000000,0.000000,0.000000,0.000000
45.4250,-111.468232,-0.278671,34.697035,0.377142,-351.571317,-3.348298,147.781752,1.606323,100.951102,1.085496,0.000000,0.000000,0.000000,0.000000
45.4500,-222.603528,-0.556509,20.811038,0.226207,-106.105937,-1.020249,174.802983,1.900032,-287.739251,-3.093970,0.000000,0.000000,0.000000,0.000000
45.4750,-89.933385,-0.224833,-147.810646,-1.606637,74.528380,0.709794,163.883239,1.781340,-83.553062,-0.908185,0.000000,0.000000,0.000000,0.000000
45.5000,-240.034486,-0.600086,93.361301,0.897705,-50.799075,-0.552164,52.924713,0.575269,-248.472680,-2.671749,0.000000,0.000000,0.000000,0.000000
45.5250,-107.543720,-0.268859,114.076583,1.107540,-248.194716,-2.697769,58.526356,0.636156,-44.344757,-0.476825,0.000000,0.000000,0.000000,0.000000
45.5500,12.793135,0.031983,211.518038,2.033827,-317.097888,-3.446716,87.923897,0.955695,-13.039896,-0.141738,0.000000,0.000000,0.000000,0.000000
45.5750,-321.745940,-0.804365,-98.748063,-0.949501,-82.808242,-0.890411,36.768905,0.399662,-171.140249,-1.860220,0.000000,0.000000,0.000000,0.000000
45.6000,-245.399973,-0.613500,173.496118,1.668232,-376.667604,-4.050189,18.813182,0.204491,-22.858871,-0.253987,0.000000,0.000000,0.000000,0.000000
45.6250,-58.331476,-0.145829,-10.239107,-0.097515,66.078395,0.726136,-44.619071,-0.484990,3.989963,0.042903,0.000000,0.000000,0.000000,0.000000
45.6500,-87.272922,-0.218182,-75.931060,-0.834407,54.631333,0.520298,-123.743668,-1.345040,65.085040,0.699839,0.000000,0.000000,0.000000,0.000000
45.6750,482.281241,1.205703,-93.511074,-0.890582,262.124720,2.880491,306.039366,3.326515,-0.961851,-0.010455,0.000000,0.000000,0.000000,0.000000
45.7000,488.081918,1.220205,201.908262,1.922936,121.612809,1.336404,-2.942044,-0.031979,64.555147,0.694141,0.000000,0.000000,0.000000,0.000000
45.7250,376.651658,0.941629,-189.466941,-1.821798,231.309332,2.514232,22.540099,0.245001,385.302618,4.098964,0.000000,0.000000,0.000000,0.000000
45.7500,-184.550717,-0.461377,-195.307310,-2.122906,70.593573,0.672320,-121.993042,-1.326011,-49.602214,-0.522129,0.000000,0.000000,0.000000,0.000000
45.7750,128.688480,0.321721,-61.420590,-0.584958,-67.099319,-0.729340,-23.056589,-0.250615,348.783762,3.633164,0.000000,0.000000,0.000000,0.000000
45.8000,162.037183,0.405093,-233.817877,-2.248249,195.343545,2.123299,64.814721,0.704508,196.445912,2.067852,0.000000,0.000000,0.000000,0.000000
45.8250,-24.587422,-0.061469,94.440380,1.026526,-163.669273,-1.544050,142.281327,1.546536,-117.450548,-1.236322,0.000000,0.000000,0.000000,0.000000
45.8500,144.746082,0.361865,152.246943,1.449971,-59.753344,-0.649493,13.947971,0.151608,68.362828,0.712113,0.000000,0.000000,0.000000,0.000000
45.8750,217.875444,0.544689,18.751396,0.176900,-166.991017,-1.815120,99.093088,1.054182,220.741129,2.399360,0.000000,0.000000,0.000000,0.000000
45.9000,-132.134135,-0.330335,-58.995658,-0.551361,-26.468373,-0.287700,76.015747,0.826258,-95.719786,-1.007577,0.000000,0.000000,0.000000,0.000000
45.9250,-209.862568,-0.524656,-153.531538,-1.434874,-43.795781,-0.476041,85.171572,0.925778,-120.074063,-1.291119,0.000000,0.000000,0.000000,0.000000
45.9500,309.198383,0.772996,-150.822297,-1.409554,47.958802,0.521291,163.365099,1.795221,207.809251,2.164680,0.000000,0.000000,0.000000,0.000000
45.9750,-383.996683,-0.959992,292.956507,2.790062,-246.261896,-2.676760,-132.435251,-1.439514,-330.445702,-3.442143,0.000000,0.000000,0.000000,0.000000
46.0000,-126.767382,-0.316918,-44.025432,-0.415334,-238.582429,-2.593287,-57.202525,-0.621767,215.919611,2.249163,0.000000,0.000000,0.000000,0.000000
46.0250,-45.650095,-0.114125,-85.389245,-0.805559,147.209739,1.600106,22.553826,0.245150,-185.882061,-1.956653,0.000000,0.000000,0.000000,0.000000
46.0500,358.462535,0.896156,349.393008,3.296160,125.041063,1.302511,144.753869,1.573412,-190.249477,-2.067929,0.000000,0.000000,0.000000,0.000000
46.0750,-134.215267,-0.335538,-240.900986,-2.294295,84.547351,0.918993,101.227514,1.100299,-47.290955,-0.497800,0.000000,0.000000,0.000000,0.000000
46.1000,-174.363386,-0.435908,-16.207520,-0.154357,-24.284058,-0.263957,-74.624660,-0.793879,-89.087196,-0.968339,0.000000,0.000000,0.000000,0.000000
46.1250,92.719635,0.231799,-72.761729,-0.692969,-5.630693,-0.061203,221.120401,2.377639,-13.890396,-0.147770,0.000000,0.000000,0.000000,0.000000
46.1500,100.965984,0.252415,119.511185,1.138202,-95.542775,-1.038508,114.085434,1.188390,-62.869418,-0.676015,0.000000,0.000000,0.000000,0.000000
46.1750,444.359043,1.110898,-156.173125,-1.487363,210.412317,2.287090,321.595831,3.385219,16.955153,0.184295,0.000000,0.000000,0.000000,0.000000
46.2000,473.597476,1.183994,-20.403766,-0.194322,260.492829,2.742030,220.842892,2.400466,-5.162374,-0.056113,0.000000,0.000000,0.000000,0.000000
46.2250,374.416396,0.936041,20.066284,0.191107,60.782679,0.646624,226.036823,2.456922,71.624382,0.778526,0.000000,0.000000,0.000000,0.000000
46.2500,137.893861,0.344735,-18.697424,-0.179783,7.198298,0.078242,-51.755567,-0.562561,243.897523,2.567342,0.000000,0.000000,0.000000,0.000000
46.2750,-190.191617,-0.475479,-91.971565,-0.884342,-55.694442,-0.605374,71.684262,0.779177,-83.828999,-0.882411,0.000000,0.000000,0.000000,0.000000
46.3000,-161.480306,-0.403701,-19.122777,-0.182122,-264.525718,-2.875280,159.150685,1.675270,-6.770980,-0.073598,0.000000,0.000000,0.000000,0.000000
46.3250,-2.497575,-0.006244,-59.942090,-0.570877,-187.685807,-1.996658,247.282148,2.687849,40.352673,0.438616,0.000000,0.000000,0.000000,0.000000
46.3500,-336.323473,-0.840809,-164.890181,-1.570383,322.988739,3.436050,-256.521964,-2.788282,-220.050032,-2.391848,0.000000,0.000000,0.000000,0.000000
46.3750,162.984644,0.407462,-63.592238,-0.605640,180.481075,1.899801,104.027599,1.130735,-74.589233,-0.810753,0.000000,0.000000,0.000000,0.000000
46.4000,146.957557,0.367394,10.630970,0.100292,-6.479159,-0.070426,16.117056,0.167886,93.246218,1.013546,0.000000,0.000000,0.000000,0.000000
46.4250,-407.422747,-1.018557,-247.897008,-2.338651,-29.989166,-0.315675,20.398453,0.221722,-176.729825,-1.920976,0.000000,0.000000,0.000000,0.000000
46.4500,-328.717603,-0.821794,-155.875736,-1.456783,236.953103,2.494243,-236.268811,-2.568139,-181.510027,-1.972935,0.000000,0.000000,0.000000,0.000000
46.4750,95.380740,0.238452,376.810434,3.554815,5.439632,0.056079,-244.280048,-2.626667,-19.294385,-0.209722,0.000000,0.000000,0.000000,0.000000
46.5000,-248.022630,-0.620057,-291.727641,-2.752148,-246.623146,-2.596033,24.617074,0.264700,255.383846,2.775911,0.000000,0.000000,0.000000,0.000000
46.5250,344.919926,0.862300,297.440064,2.754075,187.880152,1.977686,91.598658,0.995638,-205.048803,-2.228791,0.000000,0.000000,0.000000,0.000000
46.5500,445.721395,1.114303,-32.681536,-0.302607,172.061500,1.792307,127.515225,1.386035,153.557452,1.651155,0.000000,0.000000,0.000000,0.000000
46.5750,454.430576,1.136076,254.799030,2.359250,15.855816,0.161794,76.420141,0.821722,83.864035,0.901764,0.000000,0.000000,0.000000,0.000000
46.6000,-174.694260,-0.436736,60.787827,0.562850,26.481579,0.270220,-478.868442,-5.149123,228.079700,2.452470,0.000000,0.000000,0.000000,0.000000
46.6250,49.903109,0.124758,152.912337,1.415855,-121.132446,-1.236045,-22.571108,-0.245338,64.185024,0.697663,0.000000,0.000000,0.000000,0.000000
46.6500,141.956632,0.354892,76.449962,0.707870,-149.601259,-1.526543,116.944077,1.271131,147.255163,1.600600,0.000000,0.000000,0.000000,0.000000
46.6750,-21.370130,-0.053425,92.537800,0.856831,-122.563402,-1.263540,165.407717,1.778578,-178.855616,-1.965446,0.000000,0.000000,0.000000,0.000000
46.7000,227.530253,0.568826,129.892070,1.202704,-218.378494,-2.251325,81.420178,0.885002,263.513384,2.833477,0.000000,0.000000,0.000000,0.000000
46.7250,303.699097,0.759248,193.709305,1.793605,2.457050,0.025072,172.583105,1.875903,-66.043512,-0.710145,0.000000,0.000000,0.000000,0.000000
46.7500,-82.190983,-0.205477,-184.574579,-1.724996,119.813496,1.222587,-17.019378,-0.184993,-26.687313,-0.283908,0.000000,0.000000,0.000000,0.000000
46.7750,-159.842337,-0.399606,-108.675934,-1.015663,-139.978776,-1.428355,252.690265,2.746633,-195.949011,-2.106979,0.000000,0.000000,0.000000,0.000000
46.8000,274.843141,0.687108,439.822157,4.110487,-16.902473,-0.172474,88.581426,0.962842,-200.370135,-2.154518,0.000000,0.000000,0.000000,0.000000
46.8250,-238.925573,-0.597314,-275.771856,-2.577307,-217.176628,-2.216088,-73.409805,-0.780955,348.524156,3.829936,0.000000,0.000000,0.000000,0.000000
46.8500,-88.765428,-0.221914,122.594765,1.145745,-214.249153,-2.186216,-209.908205,-2.281611,227.017555,2.441049,0.000000,0.000000,0.000000,0.000000
46.8750,-63.481482,-0.158704,81.474456,0.761444,-107.783405,-1.099831,-40.284892,-0.437879,1.056834,0.011364,0.000000,0.000000,0.000000,0.000000
46.9000,182.545668,0.456364,-35.309849,-0.326943,129.667074,1.323133,31.759424,0.345211,77.617459,0.834596,0.000000,0.000000,0.000000,0.000000
46.9250,-186.377115,-0.465943,-75.776692,-0.708193,-76.100944,-0.776540,-51.945912,-0.552616,47.913322,0.515197,0.000000,0.000000,0.000000,0.000000
